map_id,map_name,map_hash,game_mode_id,game_mode_name,game_mode_color,environment_id,environment_name,disabled,image_url
15001042,Toot Town,Toot-Town,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001042.png
15001043,Insane Streamer,Insane-Streamer,48000032,Brawl Ball 5v5,#9ab1fd,25,Iceislandshowdownbb,False,https://cdn.brawlify.com/maps/regular/15001043.png
15001044,Pocket Pleasures,Pocket-Pleasures,48000032,Brawl Ball 5v5,#9ab1fd,25,Iceislandshowdownbb,False,https://cdn.brawlify.com/maps/regular/15001044.png
15001045,Cobblestone Swamp,Cobblestone-Swamp,48000033,Gem Grab 5v5,#d852ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001045.png
15001046,Public Transport,Public-Transport,48000033,Gem Grab 5v5,#d852ff,28,Bazaarislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001046.png
15001047,Brawlerverse,Brawlerverse,48000035,Knockout 5v5,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001047.png
15001048,The Emptiness Machine,The-Emptiness-Machine,48000035,Knockout 5v5,#fd9b0e,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001048.png
15001049,Hee Hee,Hee-Hee,48000031,Wipeout 5v5,#24d6ff,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001049.png
15001050,Island Of Finality,Island-Of-Finality,48000031,Wipeout 5v5,#24d6ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001050.png
15001051,Whisper Vale,Whisper-Vale,48000000,Gem Grab,#d852ff,16,Bazaar,False,https://cdn.brawlify.com/maps/regular/15001051.png
15001052,Extreme Nonchalance,Extreme-Nonchalance,48000000,Gem Grab,#d852ff,19,Stuntshow,False,https://cdn.brawlify.com/maps/regular/15001052.png
15001053,Sidetrack,Sidetrack,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001053.png
15001054,Match 1123581321,Match-1123581321,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001054.png
15001055,Twentyfive To Two,Twentyfive-To-Two,48000025,Wipeout,#24d6ff,33,Retropolis,False,https://cdn.brawlify.com/maps/regular/15001055.png
15001056,Time Flies,Time-Flies,48000025,Wipeout,#24d6ff,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15001056.png
15001057,Playmaker,Playmaker,48000017,Hot Zone,#ff4343,2,Arcade,False,https://cdn.brawlify.com/maps/regular/15001057.png
15001058,Think Ahead,Think-Ahead,48000020,Knockout,#fd9b0e,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001058.png
15001059,Call Of The Water,Call-Of-The-Water,48000020,Knockout,#fd9b0e,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001059.png
15001060,Coin Flip,Coin-Flip,48000024,Duels,#c2ed00,2,Arcade,False,https://cdn.brawlify.com/maps/regular/15001060.png
15001061,Search And Destroy,Search-And-Destroy,48000024,Duels,#c2ed00,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001061.png
15001062,Zip Zap Zoom,Zip-Zap-Zoom,48000002,Heist,#d852ff,23,Mortuary,False,https://cdn.brawlify.com/maps/regular/15001062.png
15001063,Corner Cave,Corner-Cave,48000002,Heist,#d852ff,3,Mine,False,https://cdn.brawlify.com/maps/regular/15001063.png
15001064,Knockout Grounds,Knockout-Grounds,48000048,Brawl Arena,#24d6ff,22,Iceislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001064.png
15001065,The Smackdome,The-Smackdome,48000048,Brawl Arena,#24d6ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001065.png
15001067,Starrburst,Starrburst,48000003,Bounty,#24d6ff,33,Retropolis,False,https://cdn.brawlify.com/maps/regular/15001067.png
15001068,Million Dollars,Million-Dollars,48000016,Present Plunder,#2ef3e0,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001068.png
15001069,Metro Mayhem,Metro-Mayhem,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001069.png
15001070,Backtrack Attack,Backtrack-Attack,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001070.png
15001071,Loopy Line,Loopy-Line,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001071.png
15001072,Trainbow Road,Trainbow-Road,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001072.png
15001073,Choo Choo Showdown,Choo-Choo-Showdown,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001073.png
15001074,Insert Victory,Insert-Victory,48000055,Token Run,#2ef3e0,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001074.png
15001075,Invaded Space,Invaded-Space,48000055,Token Run,#2ef3e0,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001075.png
15001076,1-2-3 Play,1-2-3-Play,48000055,Token Run,#2ef3e0,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001076.png
15001077,Prize Pushing,Prize-Pushing,48000055,Token Run,#2ef3e0,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001077.png
15001084,Crazy For Credits,Crazy-For-Credits,48000055,Token Run,#2ef3e0,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001084.png
15001085,T-Rail Rush,T-Rail-Rush,48000064,Subway Run,#2ef3e0,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001085.png
15001086,Dodge Or Die,Dodge-Or-Die,48000063,Dodgebrawl,#2ef3e0,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001086.png
15001087,Truth,Truth,48000006,Solo Showdown,#91e136,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001087.png
15001088,Twisting Vines,Twisting-Vines,48000006,Solo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001088.png
15001089,Atlas,Atlas,48000000,Gem Grab,#d852ff,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001089.png
15001090,Afterparty,Afterparty,48000000,Gem Grab,#d852ff,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001090.png
15001091,Just Another Race To Anywhere,Just-Another-Race-To-Anywhere,48000017,Hot Zone,#ff4343,19,Stuntshow,False,https://cdn.brawlify.com/maps/regular/15001091.png
15001092,Back Shuffle,Back-Shuffle,48000017,Hot Zone,#ff4343,33,Retropolis,False,https://cdn.brawlify.com/maps/regular/15001092.png
15001093,Flute Chutes,Flute-Chutes,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001093.png
15001094,Grab The Moment,Grab-The-Moment,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001094.png
15001095,Party For You,Party-For-You,48000020,Knockout,#fd9b0e,23,Mortuary,False,https://cdn.brawlify.com/maps/regular/15001095.png
15001096,A Ballad About Minced Cutlets,A-Ballad-About-Minced-Cutlets,48000020,Knockout,#fd9b0e,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001096.png
15001097,The Great Mighty Lou,The-Great-Mighty-Lou,48000024,Duels,#c2ed00,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001097.png
15001098,All Things Wicked,All-Things-Wicked,48000002,Heist,#d852ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001098.png
15001099,Photic Doom,Photic-Doom,48000002,Heist,#d852ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001099.png
15001100,Serpentshrine Island,Serpentshrine-Island,48000035,Knockout 5v5,#fd9b0e,31,Madevilislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001100.png
15001101,Crescendo,Crescendo,48000035,Knockout 5v5,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001101.png
15001102,Journey Of A Thousand Steps,Journey-Of-A-Thousand-Steps,48000035,Knockout 5v5,#fd9b0e,28,Bazaarislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001102.png
15001103,Catacombs,Catacombs,48000025,Wipeout,#24d6ff,23,Mortuary,False,https://cdn.brawlify.com/maps/regular/15001103.png
15001104,Deathmatch,Deathmatch,48000025,Wipeout,#24d6ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001104.png
15001105,Pound Of Mass,Pound-Of-Mass,48000025,Wipeout,#24d6ff,17,Scrapyard,False,https://cdn.brawlify.com/maps/regular/15001105.png
15001106,Wonderland,Wonderland,48000025,Wipeout,#24d6ff,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001106.png
15001107,Truth,Truth-Duo,48000009,Duo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001107.png
15001108,Twisting Vines,Twisting-Vines-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001108.png
15001109,Truth,Truth,48000038,Trio Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001109.png
15001110,Twisting Vines,Twisting-Vines,48000038,Trio Showdown,#91e136,8,Defaultshowdown,False,https://cdn.brawlify.com/maps/regular/15001110.png
15001111,Slay Bay,Slay-Bay,48000066,Trio Wipeout,#24d6ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001111.png
15001112,Overpower Outpost,Overpower-Outpost,48000066,Trio Wipeout,#24d6ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001112.png
15001113,Nippy Narrows,Nippy-Narrows,48000066,Trio Wipeout,#24d6ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001113.png
15001119,Kroket,Kroket,48000006,Solo Showdown,#91e136,9,Arcadeshowdown,False,https://cdn.brawlify.com/maps/regular/15001119.png
15001120,Lotus,Lotus,48000006,Solo Showdown,#91e136,9,Arcadeshowdown,False,https://cdn.brawlify.com/maps/regular/15001120.png
15001121,Gated Community,Gated-Community,48000006,Solo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001121.png
15001122,Makeshift Scaffolding,Makeshift-Scaffolding,48000006,Solo Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001122.png
15001123,Railroad Robbery,Railroad-Robbery,48000000,Gem Grab,#d852ff,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001123.png
15001125,Zone Splitting,Zone-Splitting,48000017,Hot Zone,#ff4343,3,Mine,False,https://cdn.brawlify.com/maps/regular/15001125.png
15001126,Ticket To Die,Ticket-To-Die,48000017,Hot Zone,#ff4343,23,Mortuary,False,https://cdn.brawlify.com/maps/regular/15001126.png
15001127,Chivalry,Chivalry,48000020,Knockout,#fd9b0e,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001127.png
15001128,Polar Payoff,Polar-Payoff,48000065,Trio Gem Grab,#d852ff,22,Iceislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001128.png
15001129,Mine All Mine,Mine-All-Mine,48000065,Trio Gem Grab,#d852ff,35,Mortuaryislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001129.png
15001130,Treasure Pressure,Treasure-Pressure,48000065,Trio Gem Grab,#d852ff,31,Madevilislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001130.png
15001133,Kroket,Kroket,48000067,Upside Showdown,#33ffff,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001133.png
15001134,Lotus,Lotus,48000067,Upside Showdown,#33ffff,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001134.png
15001135,Gated Community,Gated-Community,48000067,Upside Showdown,#33ffff,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001135.png
15001136,Cold Cash,Cold-Cash,48000065,Trio Gem Grab,#d852ff,22,Iceislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001136.png
15001137,Permafrost Bayou,Permafrost-Bayou,48000066,Trio Wipeout,#24d6ff,22,Iceislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001137.png
15001138,Kroket,Kroket-Duo,48000009,Duo Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001138.png
15001139,Lotus,Lotus-Duo,48000009,Duo Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001139.png
15001140,Gated Community,Gated-Community-Duo,48000009,Duo Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001140.png
15001141,Makeshift Scaffolding,Makeshift-Scaffolding-Duo,48000009,Duo Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001141.png
15001142,Kroket,Kroket,48000038,Trio Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001142.png
15001143,Lotus,Lotus,48000038,Trio Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001143.png
15001144,Gated Community,Gated-Community,48000038,Trio Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001144.png
15001145,Makeshift Scaffolding,Makeshift-Scaffolding,48000038,Trio Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001145.png
15001146,Lovers Lane,Lovers-Lane,48000068,Love Bombing,#2ef3e0,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001146.png
15001147,Caged Hearts,Caged-Hearts,48000068,Love Bombing,#2ef3e0,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001147.png
15001150,Mega Love Potion Squeak,Mega-Love-Potion-Squeak,48000069,Duo Mega Boss,#7ffb50,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001150.png
15001151,Mega Bear Shade,Mega-Bear-Shade,48000069,Duo Mega Boss,#7ffb50,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001151.png
15001152,Mega Brawlentines Angelo,Mega-Brawlentines-Angelo,48000069,Duo Mega Boss,#7ffb50,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001152.png
15001153,Mega Heartbroken Rico,Mega-Heartbroken-Rico,48000069,Duo Mega Boss,#7ffb50,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001153.png
15001154,Kiss Kaboom,Kiss-Kaboom,48000068,Love Bombing,#2ef3e0,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001154.png
15001155,Fuseyard,Fuseyard,48000070,Safe Blast,#d852ff,17,Scrapyard,False,https://cdn.brawlify.com/maps/regular/15001155.png
15001157,Gunpowder Gangway,Gunpowder-Gangway,48000070,Safe Blast,#d852ff,16,Bazaar,False,https://cdn.brawlify.com/maps/regular/15001157.png
15001158,Crush & Burn,Crush-&-Burn,48000068,Love Bombing,#2ef3e0,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001158.png
15001159,Safe Bet,Safe-Bet,48000070,Safe Blast,#d852ff,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001159.png
15001160,Fast Blast Alley,Fast-Blast-Alley,48000070,Safe Blast,#d852ff,33,Retropolis,False,https://cdn.brawlify.com/maps/regular/15001160.png
15001161,Violent Withdrawal,Violent-Withdrawal,48000070,Safe Blast,#d852ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001161.png
15001162,Rastermind,Rastermind,48000035,Knockout 5v5,#fd9b0e,22,Iceislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001162.png
15001163,Walking On Hot Sand,Walking-On-Hot-Sand,48000025,Wipeout,#24d6ff,16,Bazaar,False,https://cdn.brawlify.com/maps/regular/15001163.png
15001164,Too Gimmicky 2,Too-Gimmicky-2,48000025,Wipeout,#24d6ff,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001164.png
15001165,Tax Evasion,Tax-Evasion,48000017,Hot Zone,#ff4343,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001165.png
15001166,The Seven Pillars Of Humanity,The-Seven-Pillars-Of-Humanity,48000017,Hot Zone,#ff4343,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15001166.png
15001167,Singed Earth,Singed-Earth,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001167.png
15001168,Nutmeg,Nutmeg,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001168.png
15001169,Aridity,Aridity,48000002,Heist,#d852ff,16,Bazaar,False,https://cdn.brawlify.com/maps/regular/15001169.png
15001170,Quintillion,Quintillion,48000002,Heist,#d852ff,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001170.png
15001171,Snake Pit,Snake-Pit,48000000,Gem Grab,#d852ff,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15001171.png
15001172,Fortress Fall,Fortress-Fall,48000000,Gem Grab,#d852ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001172.png
15001173,Konnakol,Konnakol,48000020,Knockout,#fd9b0e,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001173.png
15001174,Paralysis Pen,Paralysis-Pen,48000024,Duels,#c2ed00,23,Mortuary,False,https://cdn.brawlify.com/maps/regular/15001174.png
15001175,Wall Hugging,Wall-Hugging,48000003,Bounty,#24d6ff,29,Bizarrecircus,False,https://cdn.brawlify.com/maps/regular/15001175.png
15001176,Choral Chambers,Choral-Chambers,48000003,Bounty,#24d6ff,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001176.png
15001177,H Is For Holiday,H-Is-For-Holiday,48000045,Brawl Hockey,#9ab1fd,30,Airhockey,False,https://cdn.brawlify.com/maps/regular/15001177.png
15001178,Hyperspace,Hyperspace,48000045,Brawl Hockey,#9ab1fd,30,Airhockey,False,https://cdn.brawlify.com/maps/regular/15001178.png
15001179,Pinned Down,Pinned-Down,48000020,Knockout,#fd9b0e,1,Default,False,https://cdn.brawlify.com/maps/regular/15001179.png
15001180,North Park Station,North-Park-Station,48000006,Solo Showdown,#91e136,9,Arcadeshowdown,False,https://cdn.brawlify.com/maps/regular/15001180.png
15001181,North Park Station,North-Park-Station-Duo,48000009,Duo Showdown,#91e136,9,Arcadeshowdown,False,https://cdn.brawlify.com/maps/regular/15001181.png
15001182,North Park Station,North-Park-Station,48000038,Trio Showdown,#91e136,9,Arcadeshowdown,False,https://cdn.brawlify.com/maps/regular/15001182.png
15001183,Boss Dragon Maisie,Boss-Dragon-Maisie,48000061,Hawkins Hunt,#7ffb50,37,Madevildungeonshowdown,False,https://cdn.brawlify.com/maps/regular/15001183.png
15001184,Boss Bruce Nita,Boss-Bruce-Nita,48000061,Hawkins Hunt,#7ffb50,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001184.png
15001185,Boss Dragrom,Boss-Dragrom,48000061,Hawkins Hunt,#7ffb50,37,Madevildungeonshowdown,False,https://cdn.brawlify.com/maps/regular/15001185.png
15001186,Boss Dragon Griff,Boss-Dragon-Griff,48000061,Hawkins Hunt,#7ffb50,37,Madevildungeonshowdown,False,https://cdn.brawlify.com/maps/regular/15001186.png
15001187,Boss Crow,Boss-Crow,48000061,Hawkins Hunt,#7ffb50,37,Madevildungeonshowdown,False,https://cdn.brawlify.com/maps/regular/15001187.png
15001188,Moonveil Mansion,Moonveil-Mansion,48000073,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001188.png
15001189,Silver Shadow Circus,Silver-Shadow-Circus,48000073,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001189.png
15001190,Illusion Alley,Illusion-Alley,48000073,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001190.png
15001191,Doppelzone,Doppelzone,48000073,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001191.png
15001192,Train Erasure,Train-Erasure,48000056,Treasure Hunt,#24d6ff,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15001192.png
15001193,Less Is More,Less-Is-More,48000056,Treasure Hunt,#24d6ff,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001193.png
15001194,Skull Creek,Skull-Creek,48000072,Loaded Showdown,#91e136,9,Arcadeshowdown,False,https://cdn.brawlify.com/maps/regular/15001194.png
15001195,Rockwall Brawl,Rockwall-Brawl,48000072,Loaded Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001195.png
15001196,Cavern Churn,Cavern-Churn,48000072,Loaded Showdown,#91e136,34,Stuntshowdown,False,https://cdn.brawlify.com/maps/regular/15001196.png
15001197,Hot Maze,Hot-Maze,48000072,Loaded Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001197.png
15001198,Side Quests,Side-Quests,48000056,Treasure Hunt,#24d6ff,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15001198.png
15001199,Huddle Puddle,Huddle-Puddle,48000056,Treasure Hunt,#24d6ff,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001199.png
15001200,Hello Always Ends With A Goodbye,Hello-Always-Ends-With-A-Goodbye,48000025,Wipeout,#24d6ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001200.png
15001201,Palette Hangout,Palette-Hangout,48000025,Wipeout,#24d6ff,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001201.png
15001202,Golden Bay,Golden-Bay,48000017,Hot Zone,#ff4343,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15001202.png
15001203,Hyacinth House,Hyacinth-House,48000017,Hot Zone,#ff4343,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001203.png
15001204,Goalies,Goalies,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001204.png
15001205,No Good Deed,No-Good-Deed,48000005,Brawl Ball,#9ab1fd,14,Bbarena,False,https://cdn.brawlify.com/maps/regular/15001205.png
15001206,Tuning Fork,Tuning-Fork,48000002,Heist,#d852ff,17,Scrapyard,False,https://cdn.brawlify.com/maps/regular/15001206.png
15001207,Perpetual Motion,Perpetual-Motion,48000002,Heist,#d852ff,5,Hub,False,https://cdn.brawlify.com/maps/regular/15001207.png
15001208,Picturesque,Picturesque,48000000,Gem Grab,#d852ff,3,Mine,False,https://cdn.brawlify.com/maps/regular/15001208.png
15001209,Satomi Springs,Satomi-Springs,48000000,Gem Grab,#d852ff,23,Mortuary,False,https://cdn.brawlify.com/maps/regular/15001209.png
15001210,Opening Move,Opening-Move,48000020,Knockout,#fd9b0e,33,Retropolis,False,https://cdn.brawlify.com/maps/regular/15001210.png
15001211,Crab Claws,Crab-Claws,48000020,Knockout,#fd9b0e,16,Bazaar,False,https://cdn.brawlify.com/maps/regular/15001211.png
15001212,Jumpscare Lair,Jumpscare-Lair,48000024,Duels,#c2ed00,19,Stuntshow,False,https://cdn.brawlify.com/maps/regular/15001212.png
15001213,Molten To The Core,Molten-To-The-Core,48000006,Solo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001213.png
15001214,Molten To The Core,Molten-To-The-Core-Duo,48000009,Duo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001214.png
15001215,Molten To The Core,Molten-To-The-Core,48000038,Trio Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001215.png
15001216,Starfruit Supernova,Starfruit-Supernova,48000006,Solo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001216.png
15001217,Starfruit Supernova,Starfruit-Supernova-Duo,48000009,Duo Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001217.png
15001218,Starfruit Supernova,Starfruit-Supernova,48000038,Trio Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001218.png
15001219,Watermelons,Watermelons,48000003,Bounty,#24d6ff,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15001219.png
15001220,Hit And Run,Hit-And-Run,48000003,Bounty,#24d6ff,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15001220.png
15001221,Tip Toe,Tip-Toe,48000045,Brawl Hockey,#9ab1fd,30,Airhockey,False,https://cdn.brawlify.com/maps/regular/15001221.png
15001222,Cabin Fever,Cabin-Fever,48000045,Brawl Hockey,#9ab1fd,30,Airhockey,False,https://cdn.brawlify.com/maps/regular/15001222.png
15001223,Web Of Shadows,Web-Of-Shadows,48000074,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001223.png
15001224,The Big Top,The-Big-Top,48000074,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001224.png
15001225,Imposter Pathway,Imposter-Pathway,48000074,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001225.png
15001226,Copycat Carnival,Copycat-Carnival,48000074,Shadow Smash,#fd9b0e,36,Bizarrecircusislandshowdown,False,https://cdn.brawlify.com/maps/regular/15001226.png
15001227,Molten To The Core,Molten-To-The-Core,48000072,Loaded Showdown,#91e136,6,Madevilmanorshowdown,False,https://cdn.brawlify.com/maps/regular/15001227.png
15001228,Starfruit Supernova,Starfruit-Supernova,48000072,Loaded Showdown,#91e136,7,Mortuaryshowdown,False,https://cdn.brawlify.com/maps/regular/15001228.png
