map_id,map_name,map_hash,game_mode_id,game_mode_name,game_mode_color,environment_id,environment_name,disabled,image_url
15000194,Ghost Point,Ghost-Point,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000194.png
15000195,Ghost Point,Ghost-Point-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000195.png
15000196,Forsaken Falls,Forsaken-Falls,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000196.png
15000197,Forsaken Falls,Forsaken-Falls-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000197.png
15000198,Dark Passage,Dark-Passage,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000198.png
15000199,Dark Passage,Dark-Passage-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000199.png
15000200,Eye Of The Storm,Eye-Of-The-Storm,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000200.png
15000201,Eye Of The Storm,Eye-Of-The-Storm-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000201.png
15000202,Maze Creep,Maze-Creep,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000202.png
15000203,Walk In Walk Out,Walk-In-Walk-Out,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000203.png
15000204,Zip Line,Zip-Line,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000204.png
15000205,Daylight Robbery,Daylight-Robbery,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000205.png
15000206,Trophy Trespass,Trophy-Trespass,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000206.png
15000207,Smugglers,Smugglers,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000207.png
15000208,Twisted Plan,Twisted-Plan,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000208.png
15000209,Time Out,Time-Out,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000209.png
15000210,Swirling Storm,Swirling-Storm,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000210.png
15000211,Excellent Escapade,Excellent-Escapade,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000211.png
15000212,Spare Space,Spare-Space,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000212.png
15000213,Shabby Shells,Shabby-Shells,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000213.png
15000214,Secret Surprise,Secret-Surprise,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000214.png
15000215,Green Deck,Green-Deck,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000215.png
15000216,Bandit Cove,Bandit-Cove,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000216.png
15000217,Tornado Ring,Tornado-Ring,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000217.png
15000218,Deeper Danger,Deeper-Danger,48000003,Bounty,#24d6ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000218.png
15000219,Land Ahoy,Land-Ahoy,48000003,Bounty,#24d6ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000219.png
15000220,Point Of View,Point-Of-View,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000220.png
15000221,Point Of View,Point-Of-View-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000221.png
15000222,Circular Canyon,Circular-Canyon,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000222.png
15000223,Circular Canyon,Circular-Canyon-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000223.png
15000224,Rocky Blocks,Rocky-Blocks,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000224.png
15000225,Rocky Blocks,Rocky-Blocks-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000225.png
15000226,Stocky Stockades,Stocky-Stockades,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000226.png
15000227,Stocky Stockades,Stocky-Stockades-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000227.png
15000228,Safety Center,Safety-Center,48000006,Solo Showdown,#91e136,9,Arcadeshowdown,True,https://cdn.brawlify.com/maps/regular/15000228.png
15000229,Safety Center,Safety-Center-Duo,48000009,Duo Showdown,#91e136,9,Arcadeshowdown,True,https://cdn.brawlify.com/maps/regular/15000229.png
15000230,Core Crumble,Core-Crumble,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000230.png
15000231,Core Crumble,Core-Crumble-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000231.png
15000232,Treasure Hunt,Treasure-Hunt,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000232.png
15000233,Treasure Hunt,Treasure-Hunt-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000233.png
15000234,Two Thousand Lakes,Two-Thousand-Lakes,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000234.png
15000235,Two Thousand Lakes,Two-Thousand-Lakes-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000235.png
15000236,Bank Shot,Bank-Shot,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000236.png
15000237,Playbox,Playbox,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000237.png
15000238,Penalty Kick,Penalty-Kick,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000238.png
15000239,Substitute,Substitute,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000239.png
15000240,Happy Feet,Happy-Feet,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000240.png
15000241,Square Off,Square-Off,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000241.png
15000242,Barrel Vault,Barrel-Vault,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000242.png
15000243,Cavern Churn,Cavern-Churn,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000243.png
15000244,Cavern Churn,Cavern-Churn-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000244.png
15000245,Quarter Pounder,Quarter-Pounder,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000245.png
15000246,High Score,High-Score,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000246.png
15000247,Temple Of Boom,Temple-Of-Boom,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000247.png
15000248,Breakout Brawl,Breakout-Brawl,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000248.png
15000249,Controller Chaos,Controller-Chaos,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000249.png
15000250,Golden Hacks,Golden-Hacks,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000250.png
15000251,Street Brawler 2,Street-Brawler-2,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000251.png
15000252,Galaxy Arena,Galaxy-Arena,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000252.png
15000253,Shoulder Bash,Shoulder-Bash,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000253.png
15000254,Well Cut,Well-Cut,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000254.png
15000255,Center Field,Center-Field,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000255.png
15000256,Warped Beach,Warped-Beach,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000256.png
15000257,Thousand Lakes,Thousand-Lakes,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000257.png
15000258,Thousand Lakes,Thousand-Lakes-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000258.png
15000259,Super Beach,Super-Beach,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000259.png
15000260,Pinball Dreams,Pinball-Dreams,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000260.png
15000261,Galaxy Arena,Galaxy-Arena,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000261.png
15000262,Crated Factory,Crated-Factory,48000011,Spirit Wars,#ff6847,17,Scrapyard,True,https://cdn.brawlify.com/maps/regular/15000262.png
15000263,Fenced In,Fenced-In,48000011,Spirit Wars,#ff6847,17,Scrapyard,True,https://cdn.brawlify.com/maps/regular/15000263.png
15000264,Olive Branch,Olive-Branch,48000011,Spirit Wars,#ff6847,17,Scrapyard,True,https://cdn.brawlify.com/maps/regular/15000264.png
15000265,Heat Wave,Heat-Wave,48000003,Bounty,#24d6ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000265.png
15000266,Cobweb,Cobweb,48000003,Bounty,#24d6ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000266.png
15000267,Traffic Jam,Traffic-Jam,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000267.png
15000268,Crossroads,Crossroads,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000268.png
15000269,Super City,Super-City,48000018,Super City Rampage,#ff6847,1,Default,True,https://cdn.brawlify.com/maps/regular/15000269.png
15000270,Nruhc Nrevac,Nruhc-Nrevac,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000270.png
15000271,Nruhc Nrevac,Nruhc-Nrevac-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000271.png
15000272,Riverside Ring,Riverside-Ring,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000272.png
15000273,Riverside Ring,Riverside-Ring-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000273.png
15000274,Shadow Spirits,Shadow-Spirits,48000006,Solo Showdown,#91e136,7,Mortuaryshowdown,True,https://cdn.brawlify.com/maps/regular/15000274.png
15000275,Shadow Spirits,Shadow-Spirits-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000275.png
15000276,Eggshell,Eggshell,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000276.png
15000277,Eggshell,Eggshell-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000277.png
15000278,Will Of The Wisp,Will-Of-The-Wisp,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000278.png
15000279,Will Of The Wisp,Will-Of-The-Wisp-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000279.png
15000280,Victor Valley,Victor-Valley,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000280.png
15000281,Victor Valley,Victor-Valley-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000281.png
15000282,Grassy Gorge,Grassy-Gorge,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000282.png
15000283,Grassy Gorge,Grassy-Gorge-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000283.png
15000284,Two Thousand Lakes,Two-Thousand-Lakes,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000284.png
15000285,Two Thousand Lakes,Two-Thousand-Lakes-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000285.png
15000286,Clash Colosseum,Clash-Colosseum,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000286.png
15000287,Clash Colosseum,Clash-Colosseum-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000287.png
15000288,Snowball Fight,Snowball-Fight,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000288.png
15000289,Massive Attack,Massive-Attack,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000289.png
15000290,Control Grande,Control-Grande,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000290.png
15000291,Perimeter,Perimeter,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000291.png
15000292,Open Business,Open-Business,48000017,Hot Zone,#ff4343,17,Scrapyard,False,https://cdn.brawlify.com/maps/regular/15000292.png
15000293,Parallel Plays,Parallel-Plays,48000017,Hot Zone,#ff4343,2,Arcade,False,https://cdn.brawlify.com/maps/regular/15000293.png
15000294,Split,Split,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000294.png
15000295,No Excuses,No-Excuses,48000003,Bounty,#24d6ff,15,Pyramidquest,False,https://cdn.brawlify.com/maps/regular/15000295.png
15000296,Corner Case,Corner-Case,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000296.png
15000297,Hop Skip And Jump,Hop-Skip-And-Jump,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000297.png
15000298,Portal Overload,Portal-Overload,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000298.png
15000299,Mosh Pit,Mosh-Pit,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000299.png
15000300,Ring Of Fire,Ring-Of-Fire,48000017,Hot Zone,#ff4343,10,Madevilmanor,False,https://cdn.brawlify.com/maps/regular/15000300.png
15000301,Quick Skip,Quick-Skip,48000003,Bounty,#24d6ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000301.png
15000302,Turnaround,Turnaround,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000302.png
15000303,Watch Out,Watch-Out,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000303.png
15000304,Sizzling Surprise,Sizzling-Surprise,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000304.png
15000305,Hard Rock Mine,Hard-Rock-Mine,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000305.png
15000306,Dueling Beetles,Dueling-Beetles,48000017,Hot Zone,#ff4343,4,Rumblejungle,False,https://cdn.brawlify.com/maps/regular/15000306.png
15000307,Riverside Ring,Riverside-Ring,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000307.png
15000308,Riverside Ring,Riverside-Ring-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000308.png
15000309,Shadow Spirits,Shadow-Spirits,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000309.png
15000310,Shadow Spirits,Shadow-Spirits-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000310.png
15000311,Eggshell,Eggshell,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000311.png
15000312,Eggshell,Eggshell-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000312.png
15000313,Will Of The Wisp,Will-Of-The-Wisp,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000313.png
15000314,Will Of The Wisp,Will-Of-The-Wisp-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000314.png
15000315,Victor Valley,Victor-Valley,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000315.png
15000316,Victor Valley,Victor-Valley-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000316.png
15000317,Grassy Gorge,Grassy-Gorge,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000317.png
15000318,Grassy Gorge,Grassy-Gorge-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000318.png
15000319,Clash Colosseum,Clash-Colosseum,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000319.png
15000320,Clash Colosseum,Clash-Colosseum-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000320.png
15000321,Full On,Full-On,48000008,Robo Rumble,#ff6847,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000321.png
15000322,Last Stand,Last-Stand,48000008,Robo Rumble,#ff6847,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000322.png
15000323,Open Season,Open-Season,48000007,Big Game,#ff6847,1,Default,True,https://cdn.brawlify.com/maps/regular/15000323.png
15000324,Lit Match,Lit-Match,48000007,Big Game,#ff6847,1,Default,True,https://cdn.brawlify.com/maps/regular/15000324.png
15000325,Rumble In The Jungle,Rumble-In-The-Jungle,48000010,Boss Fight,#ff6847,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000325.png
15000326,Rope-A-Dope,Rope-A-Dope,48000010,Boss Fight,#ff6847,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000326.png
15000327,Flooded Dam,Flooded-Dam,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000327.png
15000328,Sideswipe,Sideswipe,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000328.png
15000329,Straight Up Racket,Straight-Up-Racket,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000329.png
15000330,Easy Money,Easy-Money,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000330.png
15000331,Side Door,Side-Door,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000331.png
15000332,Oceans Six,Oceans-Six,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000332.png
15000333,Stolen Valor,Stolen-Valor,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000333.png
15000334,Roped In,Roped-In,48000016,Present Plunder,#2ef3e0,1,Default,True,https://cdn.brawlify.com/maps/regular/15000334.png
15000335,Bot Riot,Bot-Riot,48000011,Spirit Wars,#ff6847,17,Scrapyard,True,https://cdn.brawlify.com/maps/regular/15000335.png
15000336,Open Plaza,Open-Plaza,48000003,Bounty,#24d6ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000336.png
15000337,Encirclement,Encirclement,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000337.png
15000338,Winter Party,Winter-Party,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000338.png
15000339,Jumping Beans,Jumping-Beans,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000339.png
15000340,Fast Fork,Fast-Fork,48000005,Brawl Ball,#9ab1fd,14,Bbarena,True,https://cdn.brawlify.com/maps/regular/15000340.png
15000341,Clean Shot,Clean-Shot,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000341.png
15000342,Boxing Day,Boxing-Day,48000005,Brawl Ball,#9ab1fd,11,Grassfield,True,https://cdn.brawlify.com/maps/regular/15000342.png
15000343,Rustic Arcade,Rustic-Arcade,48000000,Gem Grab,#d852ff,2,Arcade,False,https://cdn.brawlify.com/maps/regular/15000343.png
15000344,Arene En Folie,Arene-En-Folie,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000344.png
15000345,Red Herring,Red-Herring,48000000,Gem Grab,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000345.png
15000346,Central Traffic,Central-Traffic,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000346.png
15000347,Snaked Assault,Snaked-Assault,48000002,Heist,#d852ff,1,Default,True,https://cdn.brawlify.com/maps/regular/15000347.png
15000348,Conveyor Clash,Conveyor-Clash,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000348.png
15000349,Triumvirate,Triumvirate,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000349.png
15000350,Quick Travel,Quick-Travel,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000350.png
15000351,Magnetic Field,Magnetic-Field,48000017,Hot Zone,#ff4343,1,Default,True,https://cdn.brawlify.com/maps/regular/15000351.png
15000352,The Galaxy,The-Galaxy,48000006,Solo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000352.png
15000353,The Galaxy,The-Galaxy-Duo,48000009,Duo Showdown,#91e136,8,Defaultshowdown,True,https://cdn.brawlify.com/maps/regular/15000353.png
15000360,Ends Meet,Ends-Meet,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000360.png
15000361,Middle Ground,Middle-Ground,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000361.png
15000362,Close Call,Close-Call,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000362.png
15000363,Zip Zap,Zip-Zap,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000363.png
15000364,Double Bluff,Double-Bluff,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000364.png
15000365,Snake Out,Snake-Out,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000365.png
15000366,Split Difference,Split-Difference,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000366.png
15000367,Goldarm Gulch,Goldarm-Gulch,48000020,Knockout,#fd9b0e,1,Default,False,https://cdn.brawlify.com/maps/regular/15000367.png
15000368,Belles Rock,Belles-Rock,48000020,Knockout,#fd9b0e,1,Default,False,https://cdn.brawlify.com/maps/regular/15000368.png
15000369,Crimewater,Crimewater,48000020,Knockout,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000369.png
15000370,Hot Pursuit,Hot-Pursuit,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000370.png
15000371,Medal Madness,Medal-Madness,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000371.png
15000372,Prized Possession,Prized-Possession,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000372.png
15000373,Elevator Pitch,Elevator-Pitch,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000373.png
15000374,In The Mix,In-The-Mix,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000374.png
15000375,Racing Trophy,Racing-Trophy,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000375.png
15000376,Cornered,Cornered,48000021,Carry The Gift,#fd9b0e,1,Default,True,https://cdn.brawlify.com/maps/regular/15000376.png
15000377,Tiger Leap,Tiger-Leap,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000377.png
15000378,Block Party,Block-Party,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000378.png
15000379,Power Alley,Power-Alley,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000379.png
15000380,Strong Side,Strong-Side,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000380.png
15000381,Pancake,Pancake,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000381.png
15000382,Jungle Ball,Jungle-Ball,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000382.png
15000383,Floater,Floater,48000023,Volley Brawl,#c2ed00,20,Stuntshowvolley,False,https://cdn.brawlify.com/maps/regular/15000383.png
15000384,Ball Hog,Ball-Hog,48000022,Basket Brawl,#2fc4f9,21,Rooftop,False,https://cdn.brawlify.com/maps/regular/15000384.png
15000385,Reversal,Reversal,48000022,Basket Brawl,#2fc4f9,21,Rooftop,False,https://cdn.brawlify.com/maps/regular/15000385.png
15000386,Pocket Pass,Pocket-Pass,48000022,Basket Brawl,#2fc4f9,21,Rooftop,False,https://cdn.brawlify.com/maps/regular/15000386.png
15000387,Turnover,Turnover,48000022,Basket Brawl,#2fc4f9,21,Rooftop,False,https://cdn.brawlify.com/maps/regular/15000387.png
15000388,Alley Oop,Alley-Oop,48000022,Basket Brawl,#2fc4f9,21,Rooftop,False,https://cdn.brawlify.com/maps/regular/15000388.png
15000389,Slam Dunk,Slam-Dunk,48000022,Basket Brawl,#2fc4f9,21,Rooftop,False,https://cdn.brawlify.com/maps/regular/15000389.png
